"id","season","week","seasonType","startDate","startTimeTBD","completed","neutralSite","conferenceGame","attendance","venueId","venue","homeId","homeTeam","homeClassification","homeConference","homePoints","homePostgameWinProbability","homePregameElo","homePostgameElo","awayId","awayTeam","awayClassification","awayConference","awayPoints","awayPostgameWinProbability","awayPregameElo","awayPostgameElo","excitementIndex","highlights","notes"
401636871,2024,3,"regular","2024-09-15T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,24513,3984,"War Memorial Stadium",2751,"Wyoming","fbs","Mountain West",14,0.0018798237615793,1354,1312,252,"BYU","fbs","Big 12",34,0.998120176238421,1430,1472,3.1928097307,"",NA
401641033,2024,3,"regular","2024-09-15T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,39079,3660,"Valley Children's Stadium",278,"Fresno State","fbs","Mountain West",48,0.998955550527175,1551,1680,166,"New Mexico State","fbs","Conference USA",0,0.00104444947282456,1431,1302,2.6317458936,"",NA
401635541,2024,3,"regular","2024-09-15T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,35197,3831,"California Memorial Stadium",25,"California","fbs","ACC",31,0.981730156187167,1502,1540,21,"San Diego State","fbs","Mountain West",10,0.0182698438128335,1388,1350,4.9558040595,"",NA
401643790,2024,4,"regular","2024-09-19T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,34133,3792,"Kidd Brewer Stadium",2026,"App State","fbs","Sun Belt",14,0.000365851741178994,1447,1366,6,"South Alabama","fbs","Sun Belt",48,0.999634148258821,1576,1657,1.5723330405,"",NA
401634766,2024,4,"regular","2024-09-20T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,39290,1964,"JMA Wireless Dome",183,"Syracuse","fbs","ACC",24,0.149044050503318,1386,1378,24,"Stanford","fbs","ACC",26,0.850955949496682,1295,1303,8.569416045,"",NA
401628485,2024,4,"regular","2024-09-21T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,86936,3834,"Memorial Stadium (Lincoln, NE)",158,"Nebraska","fbs","Big Ten",24,0.354787132230674,1588,1570,356,"Illinois","fbs","Big Ten",31,0.645212867769326,1533,1551,7.7382389903,"",NA
401643714,2024,4,"regular","2024-09-21T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,24808,3820,"Gesa Field",265,"Washington State","fbs","Pac-12",54,0.913335898308552,1595,1596,23,"San José State","fbs","Mountain West",52,0.0866641016914478,1602,1601,10.6427695825,"",NA
401635552,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,81500,3836,"Memorial Stadium (Clemson, SC)",228,"Clemson","fbs","ACC",59,0.983048938086356,1757,1790,152,"NC State","fbs","ACC",35,0.0169510619136439,1511,1478,2.0210250501,"",NA
401628488,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,38006,3665,"SECU Stadium",120,"Maryland","fbs","Big Ten",38,0.998926461078928,1698,1698,222,"Villanova","fcs","CAA",20,0.00107353892107231,NA,NA,2.7164030957,"",NA
401636879,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,52428,3842,"Milan Puskar Stadium",277,"West Virginia","fbs","Big 12",32,0.270222202504024,1541,1546,2305,"Kansas","fbs","Big 12",28,0.729777797495976,1603,1598,8.1653534777,"",NA
401636873,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,38007,3854,"Nippert Stadium",2132,"Cincinnati","fbs","Big 12",34,0.998902070235179,1429,1529,248,"Houston","fbs","Big 12",0,0.00109792976482148,1466,1366,2.6636884555,"",NA
401628367,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,49655,3693,"Davis Wade Stadium",344,"Mississippi State","fbs","SEC",28,0.130273436371262,1386,1355,57,"Florida","fbs","SEC",45,0.869726563628738,1485,1516,3.9425420269,"",NA
401635556,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,50500,3787,"Kenan Stadium",153,"North Carolina","fbs","ACC",50,0.143351130728373,1554,1519,256,"James Madison","fbs","Sun Belt",70,0.856648869271627,1699,1734,3.2030534224,"",NA
401645328,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,26654,3841,"Michie Stadium",349,"Army","fbs","American Athletic",37,0.998430705672557,1465,1499,242,"Rice","fbs","American Athletic",14,0.00156929432744313,1259,1225,2.4401031288,"",NA
401628486,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,43109,3830,"Memorial Stadium (Bloomington, IN)",84,"Indiana","fbs","Big Ten",52,0.998333171707224,1527,1592,2429,"Charlotte","fbs","American Athletic",14,0.00166682829277598,1187,1122,3.5424424745,"",NA
401628492,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,103871,3861,"Ohio Stadium",194,"Ohio State","fbs","Big Ten",49,0.998867162915862,2014,2038,276,"Marshall","fbs","Sun Belt",14,0.00113283708413847,1384,1360,3.6816411505,"",NA
401643791,2024,4,"regular","2024-09-21T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,22534,3666,"Cajun Field",309,"Louisiana","fbs","Sun Belt",33,0.00596667557605557,1558,1543,2655,"Tulane","fbs","American Athletic",41,0.994033324423944,1561,1576,5.6751086353,"",NA
401628364,2024,4,"regular","2024-09-21T16:45:00.000Z",FALSE,TRUE,FALSE,FALSE,61783,3683,"Kroger Field",96,"Kentucky","fbs","SEC",41,0.998656808761909,1583,1668,195,"Ohio","fbs","Mid-American",6,0.00134319123809079,1486,1401,3.2291517115,"",NA
401644735,2024,4,"regular","2024-09-21T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,18011,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","fbs","Mid-American",37,0.993686978252078,1173,1174,2050,"Ball State","fbs","Mid-American",34,0.00631302174792236,1185,1184,6.6181255883,"",NA
401635558,2024,4,"regular","2024-09-21T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,22104,3654,"Brooks Stadium (SC)",324,"Coastal Carolina","fbs","Sun Belt",24,0.0390362424930464,1519,1448,258,"Virginia","fbs","ACC",43,0.960963757506954,1318,1389,3.3143909632,"",NA
401636875,2024,4,"regular","2024-09-21T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,55428,3772,"Jack Trice Stadium",66,"Iowa State","fbs","Big 12",52,0.998862373065321,1610,1718,2032,"Arkansas State","fbs","Sun Belt",7,0.00113762693467923,1421,1313,5.4559009327,"",NA
401644737,2024,4,"regular","2024-09-21T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15509,3912,"Rynearson Stadium",2199,"Eastern Michigan","fbs","Mid-American",36,NA,1303,1303,2598,"St. Francis (PA)","fcs","NEC",0,NA,NA,NA,NA,"",NA
401643715,2024,4,"regular","2024-09-21T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,11384,3806,"Lincoln Financial Field",218,"Temple","fbs","American Athletic",45,0.989397157639055,1092,1141,328,"Utah State","fbs","Mountain West",29,0.0106028423609453,1242,1193,8.4879112983,"",NA
401641000,2024,4,"regular","2024-09-21T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21788,3662,"AmFirst Stadium",55,"Jacksonville State","fbs","Conference USA",44,0.998892312802918,1372,1453,2572,"Southern Miss","fbs","Sun Belt",7,0.00110768719708176,1187,1106,3.4673349718,"",NA
401643713,2024,4,"regular","2024-09-21T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16399,3816,"Mackay Stadium",2440,"Nevada","fbs","Mountain West",49,0.998817265487808,1220,1220,331,"Eastern Washington","fcs","Big Sky",16,0.00118273451219175,NA,NA,3.4402235254,"",NA
401628363,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,88043,3785,"Jordan-Hare Stadium",2,"Auburn","fbs","SEC",14,0.473859999167197,1569,1537,8,"Arkansas","fbs","SEC",24,0.526140000832803,1451,1483,7.609649793,"",NA
401628979,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,77622,3855,"Notre Dame Stadium",87,"Notre Dame","fbs","FBS Independents",28,0.998649425164496,1992,2000,193,"Miami (OH)","fbs","Mid-American",3,0.0013505748355036,1458,1450,6.0816618423,"",NA
401645330,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,20973,3604,"Alamodome",2636,"UTSA","fbs","American Athletic",45,0.998811336245129,1366,1366,2277,"Houston Christian","fcs","Southland",7,0.0011886637548707,NA,NA,3.332640735,"",NA
401644736,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,18688,3764,"Huskie Stadium",2459,"Northern Illinois","fbs","Mid-American",20,0.804257515070132,1476,1464,2084,"Buffalo","fbs","Mid-American",23,0.195742484929868,1360,1372,9.4545107191,"",NA
401629042,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,10847,3985,"Warren McGuirk Alumni Stadium",113,"Massachusetts","fbs","FBS Independents",35,0.996549643586624,1057,1057,2115,"Central Connecticut","fcs","NEC",31,0.00345035641337565,NA,NA,6.5087893456,"",NA
401628489,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,110702,3558,"Michigan Stadium",130,"Michigan","fbs","Big Ten",27,0.95858920617875,1911,1910,30,"USC","fbs","Big Ten",24,0.0414107938212503,1768,1769,8.7964960185,"",NA
401628494,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,65632,3799,"Lane Stadium",259,"Virginia Tech","fbs","ACC",23,0.141305610308231,1626,1614,164,"Rutgers","fbs","Big Ten",26,0.858694389691768,1511,1523,4.7686009891,"",NA
401635554,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,50727,3873,"L&N Federal Credit Union Stadium",97,"Louisville","fbs","ACC",31,0.947945606750849,1700,1711,59,"Georgia Tech","fbs","ACC",19,0.0520543932491508,1556,1545,6.2185404063,"",NA
401628365,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,100315,3958,"Tiger Stadium (LA)",99,"LSU","fbs","SEC",34,0.985005897829529,1798,1805,26,"UCLA","fbs","Big Ten",17,0.014994102170471,1456,1449,5.785520424,"",NA
401634247,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,48437,3752,"Acrisure Stadium",221,"Pittsburgh","fbs","ACC",73,0.99869071795031,1488,1488,2754,"Youngstown State","fcs","MVFC",17,0.00130928204969027,NA,NA,2.4052480193,"",NA
401628493,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,109526,3632,"Beaver Stadium",213,"Penn State","fbs","Big Ten",56,0.998970427447264,1848,1905,2309,"Kent State","fbs","Mid-American",0,0.00102957255273584,989,932,3.5624619704,"",NA
401636877,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,58795,3784,"Jones AT&T Stadium",2641,"Texas Tech","fbs","Big 12",30,0.381485363527815,1623,1628,9,"Arizona State","fbs","Big 12",22,0.618514636472185,1511,1506,5.9004704465,"",NA
401645329,2024,4,"regular","2024-09-21T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,31268,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","fbs","American Athletic",56,0.99885287894526,1409,1451,235,"Memphis","fbs","American Athletic",44,0.00114712105474013,1639,1597,5.7624205481,"",NA
401635553,2024,4,"regular","2024-09-21T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15209,3725,"Johnny ""Red"" Floyd Stadium",2393,"Middle Tennessee","fbs","Conference USA",17,0.000995482038886465,1215,1182,150,"Duke","fbs","ACC",45,0.999004517961114,1590,1623,2.3648336031,"",NA
401636876,2024,4,"regular","2024-09-21T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,52202,3646,"Boone Pickens Stadium",197,"Oklahoma State","fbs","Big 12",19,0.0104085041934869,1595,1593,254,"Utah","fbs","Big 12",22,0.989591495806513,1631,1633,5.0077398301,"",NA
401628368,2024,4,"regular","2024-09-21T20:15:00.000Z",FALSE,TRUE,FALSE,TRUE,62621,3838,"Memorial Stadium",142,"Missouri","fbs","SEC",30,0.272542575611019,1795,1790,238,"Vanderbilt","fbs","SEC",27,0.727457424388981,1312,1317,9.619524509,"",NA
401641028,2024,4,"regular","2024-09-21T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,29151,5388,"Canvas Stadium",36,"Colorado State","fbs","Mountain West",27,0.970476846737223,1219,1236,2638,"UTEP","fbs","Conference USA",17,0.0295231532627772,1223,1206,5.4054991639,"",NA
401635557,2024,4,"regular","2024-09-21T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,33168,3735,"Gerald J. Ford Stadium",2567,"SMU","fbs","ACC",66,0.981498187675888,1648,1700,2628,"TCU","fbs","Big 12",42,0.018501812324112,1580,1528,4.3086547023,"",NA
401640991,2024,4,"regular","2024-09-21T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,24076,3992,"Williams Stadium (VA)",2335,"Liberty","fbs","Conference USA",35,0.994133550477825,1582,1589,151,"East Carolina","fbs","American Athletic",24,0.00586644952217541,1414,1407,6.4427227082,"",NA
401628625,2024,4,"regular","2024-09-21T22:00:00.000Z",FALSE,TRUE,TRUE,FALSE,17922,2031,"Pitbull Stadium",2229,"Florida International","fbs","Conference USA",42,0.98836450658865,1239,1239,2405,"Monmouth","fcs","CAA",45,0.0116354934113501,NA,NA,6.3219068126,"",NA
401636374,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,29024,3975,"Veterans Memorial Stadium (AL)",2653,"Troy","fbs","Sun Belt",34,0.998858790158032,1538,1538,50,"Florida A&M","fcs","SWAC",12,0.00114120984196786,NA,NA,5.0048566209,"",NA
401635551,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,55107,3697,"Doak Campbell Stadium",52,"Florida State","fbs","ACC",14,0.502696897451216,1596,1599,25,"California","fbs","ACC",9,0.497303102548784,1540,1537,9.9143093528,"",NA
401643716,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,27049,3825,"DATCU Stadium",249,"North Texas","fbs","American Athletic",44,0.998091612519156,1336,1403,2751,"Wyoming","fbs","Mountain West",17,0.00190838748084377,1312,1245,4.0053375224,"",NA
401641037,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,19127,3796,"Houchens Industries-L.T. Smith Stadium",98,"Western Kentucky","fbs","Conference USA",26,0.817253474979049,1396,1409,2649,"Toledo","fbs","Mid-American",21,0.182746525020951,1578,1565,7.5693083783,"",NA
401629031,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,20144,3892,"Pratt & Whitney Stadium",41,"UConn","fbs","FBS Independents",48,0.991711905067892,1169,1297,2226,"Florida Atlantic","fbs","American Athletic",14,0.00828809493210803,1403,1275,3.7160889462,"",NA
401641034,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3647,"Elliott T. Bowers Stadium",2534,"Sam Houston","fbs","Conference USA",31,0.00701622290464235,1398,1435,166,"New Mexico State","fbs","Conference USA",11,0.992983777095358,1302,1265,3.8631946019,"",NA
401641008,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,18152,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","fbs","Conference USA",20,0.298601051741748,1247,1239,202,"Tulsa","fbs","American Athletic",23,0.701398948258252,1185,1193,8.2645819638,"",NA
401628491,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,69788,3765,"Husky Stadium",264,"Washington","fbs","Big Ten",24,0.998965089884558,1745,1766,77,"Northwestern","fbs","Big Ten",5,0.0010349101154421,1514,1493,3.6213199876,"",NA
401635555,2024,4,"regular","2024-09-21T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,58616,3886,"Raymond James Stadium",58,"South Florida","fbs","American Athletic",15,0.00100136804744618,1476,1413,2390,"Miami","fbs","ACC",50,0.998998631952554,1774,1837,4.3442059452,"",NA
401628487,2024,4,"regular","2024-09-21T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,52048,3953,"Huntington Bank Stadium",135,"Minnesota","fbs","Big Ten",14,0.0582428300956487,1537,1502,2294,"Iowa","fbs","Big Ten",31,0.941757169904351,1591,1626,4.8042144941,"",NA
401628372,2024,4,"regular","2024-09-21T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,99523,3795,"Kyle Field",245,"Texas A&M","fbs","SEC",26,0.974507515879413,1689,1685,189,"Bowling Green","fbs","Mid-American",20,0.0254924841205869,1444,1448,6.5177861153,"",NA
401628370,2024,4,"regular","2024-09-21T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,78704,3994,"Williams-Brice Stadium",2579,"South Carolina","fbs","SEC",50,0.998921525235758,1642,1699,2006,"Akron","fbs","Mid-American",7,0.00107847476424205,1110,1053,4.4608683407,"",NA
401628369,2024,4,"regular","2024-09-21T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,84701,3835,"Memorial Stadium (Norman, OK)",201,"Oklahoma","fbs","SEC",15,0.0901736935837857,1848,1837,2633,"Tennessee","fbs","SEC",25,0.909826306416214,1964,1975,4.1458506038,"",NA
401628366,2024,4,"regular","2024-09-21T23:45:00.000Z",FALSE,TRUE,FALSE,FALSE,67505,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",52,0.998844475189941,1824,1879,290,"Georgia Southern","fbs","Sun Belt",13,0.00115552481005943,1379,1324,3.7532950843,"",NA
401628371,2024,4,"regular","2024-09-22T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,102850,3910,"DKR-Texas Memorial Stadium",251,"Texas","fbs","SEC",51,0.998852899294026,2068,2107,2433,"UL Monroe","fbs","Sun Belt",3,0.00114710070597412,1249,1210,2.860845681,"",NA
401636874,2024,4,"regular","2024-09-22T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,52794,3726,"Folsom Field",38,"Colorado","fbs","Big 12",38,0.346082136234771,1349,1368,239,"Baylor","fbs","Big 12",31,0.653917863765229,1507,1488,8.3588579146,"",NA
401628490,2024,4,"regular","2024-09-22T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,44500,3615,"Alumni Stadium (Chestnut Hill, MA)",103,"Boston College","fbs","ACC",23,0.872626734645392,1470,1472,127,"Michigan State","fbs","Big Ten",19,0.127373265354608,1425,1423,7.9665974973,"",NA
401643717,2024,4,"regular","2024-09-22T00:30:00.000Z",FALSE,TRUE,FALSE,FALSE,34340,3893,"Reser Stadium",204,"Oregon State","fbs","Pac-12",38,0.951848812541145,1604,1619,2509,"Purdue","fbs","Big Ten",21,0.0481511874588554,1358,1343,5.2980932528,"",NA
401643711,2024,4,"regular","2024-09-22T00:30:00.000Z",FALSE,TRUE,FALSE,TRUE,18019,3971,"University Stadium (NM)",167,"New Mexico","fbs","Mountain West",21,0.274111609124132,1196,1201,278,"Fresno State","fbs","Mountain West",38,0.725888390875868,1680,1675,3.2033767502,"",NA
401637162,2024,4,"regular","2024-09-22T01:45:00.000Z",FALSE,TRUE,FALSE,FALSE,36972,3653,"Albertsons Stadium",68,"Boise State","fbs","Mountain West",56,0.998835725189428,1636,1636,2502,"Portland State","fcs","Big Sky",14,0.00116427481057158,NA,NA,3.2805577738,"",NA
401636872,2024,4,"regular","2024-09-22T02:30:00.000Z",FALSE,TRUE,FALSE,TRUE,64201,3801,"LaVell Edwards Stadium",252,"BYU","fbs","Big 12",38,0.34604149144884,1472,1600,2306,"Kansas State","fbs","Big 12",9,0.65395850855116,1842,1714,4.0025471772,"",NA
401643712,2024,4,"regular","2024-09-22T03:59:00.000Z",FALSE,TRUE,FALSE,FALSE,11402,7220,"Clarence T.C. Ching Athletics Complex",62,"Hawai'i","fbs","Mountain West",36,0.997776845834825,1211,1211,2460,"Northern Iowa","fcs","MVFC",7,0.00222315416517493,NA,NA,3.2067678244,"",NA
401645331,2024,5,"regular","2024-09-26T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,13255,3806,"Lincoln Financial Field",218,"Temple","fbs","American Athletic",14,0.000673212622115447,1141,1106,349,"Army","fbs","American Athletic",42,0.999326787377885,1499,1534,2.4520747902,"",NA
401634767,2024,5,"regular","2024-09-27T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,59539,3948,"Hard Rock Stadium",2390,"Miami","fbs","ACC",38,0.820745261566692,1837,1834,259,"Virginia Tech","fbs","ACC",34,0.179254738433308,1614,1617,7.1089230036,"",NA
401628501,2024,5,"regular","2024-09-28T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,54079,6577,"SHI Stadium",164,"Rutgers","fbs","Big Ten",21,0.279631177125241,1523,1527,264,"Washington","fbs","Big Ten",18,0.720368822874759,1766,1762,5.3588755655,"",NA
401645337,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,20783,4729,"Yulman Stadium",2655,"Tulane","fbs","American Athletic",45,0.998923810722448,1576,1653,58,"South Florida","fbs","American Athletic",10,0.00107618927755171,1413,1336,2.8602920152,"",NA
401628377,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",17,0.507605534116586,1879,1861,96,"Kentucky","fbs","SEC",20,0.492394465883414,1668,1686,8.5683895645,"",NA
401635565,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,43455,1964,"JMA Wireless Dome",183,"Syracuse","fbs","ACC",42,0.996918691223249,1379,1379,107,"Holy Cross","fcs","Patriot",14,0.00308130877675061,NA,NA,4.1831330814,"",NA
401628499,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,61441,3907,"Ross-Ade Stadium",2509,"Purdue","fbs","Big Ten",10,0.00749781062808113,1343,1322,158,"Nebraska","fbs","Big Ten",28,0.992502189371919,1570,1591,4.3493917902,"",NA
401635560,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,41403,3615,"Alumni Stadium (Chestnut Hill, MA)",103,"Boston College","fbs","ACC",21,0.469095205396908,1472,1471,98,"Western Kentucky","fbs","Conference USA",20,0.530904794603092,1409,1410,5.6916084438,"",NA
401629032,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,20347,3892,"Pratt & Whitney Stadium",41,"UConn","fbs","FBS Independents",47,0.998605711747655,1297,1441,2084,"Buffalo","fbs","Mid-American",3,0.00139428825234511,1372,1228,3.1734859026,"",NA
401645332,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,21536,7221,"Protective Stadium",5,"UAB","fbs","American Athletic",18,0.0095688002532468,1265,1226,2426,"Navy","fbs","American Athletic",41,0.990431199746753,1451,1490,2.2221170068,"",NA
401628496,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,48323,3830,"Memorial Stadium (Bloomington, IN)",84,"Indiana","fbs","Big Ten",42,0.990016718650812,1592,1628,120,"Maryland","fbs","Big Ten",28,0.00998328134918836,1678,1642,9.5697028927,"",NA
401636883,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3636,"Bill Snyder Family Stadium",2306,"Kansas State","fbs","Big 12",42,0.998786434450673,1714,1754,197,"Oklahoma State","fbs","Big 12",20,0.00121356554932672,1593,1553,4.3914478852,"",NA
401635564,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,56919,3670,"Carter-Finley Stadium",152,"NC State","fbs","ACC",24,0.189193316089935,1478,1487,2459,"Northern Illinois","fbs","Mid-American",17,0.810806683910064,1464,1455,6.228092864,"",NA
401628497,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,110340,3558,"Michigan Stadium",130,"Michigan","fbs","Big Ten",27,0.836806497895391,1910,1906,135,"Minnesota","fbs","Big Ten",24,0.163193502104609,1502,1506,4.5968774706,"",NA
401636880,2024,5,"regular","2024-09-28T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,39583,4727,"McLane Stadium",239,"Baylor","fbs","Big 12",28,0.263477602418027,1488,1485,252,"BYU","fbs","Big 12",34,0.736522397581973,1600,1603,4.6384675945,"",NA
401643793,2024,5,"regular","2024-09-28T17:30:00.000Z",FALSE,TRUE,FALSE,FALSE,25786,3651,"Bridgeforth Stadium",256,"James Madison","fbs","Sun Belt",63,0.998924413336289,1734,1830,2050,"Ball State","fbs","Mid-American",7,0.00107558666371144,1184,1088,2.9560341032,"",NA
401641041,2024,5,"regular","2024-09-28T19:00:00.000Z",FALSE,TRUE,TRUE,FALSE,27225,3891,"NRG Stadium",2534,"Sam Houston","fbs","Conference USA",40,0.374254864574362,1435,1439,326,"Texas State","fbs","Sun Belt",39,0.625745135425638,1538,1534,6.5419499861,"",NA
401640992,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,FALSE,FALSE,FALSE,NA,3792,"Kidd Brewer Stadium",2026,"App State","fbs","Sun Belt",NA,NA,1226,NA,2335,"Liberty","fbs","Conference USA",NA,NA,1473,NA,NA,"",NA
401636885,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,45702,3652,"FBC Mortgage Stadium",2116,"UCF","fbs","Big 12",21,0.0260318758095819,1642,1531,38,"Colorado","fbs","Big 12",48,0.973968124190418,1368,1479,3.6069366226,"",NA
401636882,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,TRUE,TRUE,TRUE,47928,3622,"GEHA Field at Arrowhead Stadium",2305,"Kansas","fbs","Big 12",27,0.0265859598036306,1598,1575,2628,"TCU","fbs","Big 12",38,0.973414040196369,1528,1551,6.4918006772,"",NA
401644739,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,10899,3696,"Dix Stadium",2309,"Kent State","fbs","Mid-American",33,0.436458240220723,932,922,2199,"Eastern Michigan","fbs","Mid-American",52,0.563541759779277,1300,1310,4.5831484742,"",NA
401629043,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,9542,3996,"Yager Stadium",193,"Miami (OH)","fbs","Mid-American",23,0.734641153766443,1450,1446,113,"Massachusetts","fbs","FBS Independents",20,0.265358846233557,1063,1067,7.1370501518,"",NA
401628502,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,74118,477,"Los Angeles Memorial Coliseum",30,"USC","fbs","Big Ten",38,0.997149587835986,1769,1786,275,"Wisconsin","fbs","Big Ten",21,0.00285041216401372,1553,1536,6.8040912705,"",NA
401628373,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,TRUE,TRUE,TRUE,60928,3687,"AT&T Stadium",245,"Texas A&M","fbs","SEC",21,0.368035820888562,1685,1683,8,"Arkansas","fbs","SEC",17,0.631964179111438,1483,1485,9.688058168,"",NA
401635659,2024,5,"regular","2024-09-28T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,31061,3630,"Allegacy Federal Credit Union Stadium",154,"Wake Forest","fbs","ACC",38,0.350075176889669,1370,1376,309,"Louisiana","fbs","Sun Belt",41,0.649924823110331,1543,1537,6.8106814771,"",NA
