"id","season","week","seasonType","startTime","gameIndoors","homeTeam","homeConference","awayTeam","awayConference","venueId","venue","temperature","dewPoint","humidity","precipitation","snowfall","windDirection","windSpeed","pressure","weatherConditionCode","weatherCondition"
401636906,2024,9,"regular","2024-10-26T19:30:00.000Z",FALSE,"Baylor","Big 12","Oklahoma State","Big 12",4727,"McLane Stadium",88.9,55.2,32,0,0,289,5.8,1021.1,1,"Clear"
401636908,2024,9,"regular","2024-10-26T23:00:00.000Z",FALSE,"Houston","Big 12","Utah","Big 12",4728,"TDECU Stadium",83.1,63.1,51,0,0,140,13.9,1021,2,"Fair"
401635604,2024,10,"regular","2024-11-02T16:00:00.000Z",TRUE,"Syracuse","ACC","Virginia Tech","ACC",1964,"JMA Wireless Dome",44.1,37,76,0,0,320,6.8,1030,4,"Overcast"
401636915,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Oklahoma State","Big 12","Arizona State","Big 12",3646,"Boone Pickens Stadium",69.4,64,81,0,0,130,15,1012.8,3,"Cloudy"
401636916,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"UCF","Big 12","Arizona","Big 12",3652,"FBC Mortgage Stadium",73.2,70.2,90,0.016,0,80,15,1019.9,17,"Rain Shower"
401643747,2024,10,"regular","2024-11-02T00:00:00.000Z",FALSE,"Boise State","Mountain West","San Diego State","Mountain West",3653,"Albertsons Stadium",54.1,24.3,31,0,0,130,19.9,1009,3,"Cloudy"
401644755,2024,9,"regular","2024-10-26T16:00:00.000Z",FALSE,"Ohio","Mid-American","Buffalo","Mid-American",3876,"Peden Stadium",59.5,40.5,49,0,0,30,9.3,1028,3,"Cloudy"
401629036,2024,10,"regular","2024-11-01T23:00:00.000Z",FALSE,"UConn","FBS Independents","Georgia State","Sun Belt",3892,"Pratt & Whitney Stadium",60.8,41.5,49,0,0,350,10.6,1018,1,"Clear"
401643743,2024,9,"regular","2024-10-27T03:59:00.000Z",FALSE,"Hawai'i","Mountain West","Nevada","Mountain West",7220,"Clarence T.C. Ching Athletics Complex",76.6,70,80,0,0,72,24.9,1015.1,3,"Cloudy"
401643744,2024,9,"regular","2024-10-27T02:30:00.000Z",FALSE,"San Diego State","Mountain West","Washington State","Pac-12",7311,"Snapdragon Stadium",64.2,61.2,90,0,0,0,0,1017.8,5,"Fog"
401628536,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Michigan","Big Ten","Oregon","Big Ten",3558,"Michigan Stadium",53.1,28.8,39,0,0,0,0,1029.3,3,"Cloudy"
401645356,2024,10,"regular","2024-10-31T23:30:00.000Z",FALSE,"Charlotte","American Athletic","Tulane","American Athletic",4418,"Jerry Richardson Stadium",71.1,56.5,60,0,0,189,8.5,1022.5,3,"Cloudy"
401645359,2024,10,"regular","2024-11-02T16:00:00.000Z",TRUE,"UTSA","American Athletic","Memphis","American Athletic",3604,"Alamodome",77.7,70.7,79,0.016,0,110,10.3,1016,8,"Rain"
401643749,2024,10,"regular","2024-11-02T23:00:00.000Z",FALSE,"Fresno State","Mountain West","Hawai'i","Mountain West",3660,"Valley Children's Stadium",66,46.4,49,0,0,310,12.7,1012.9,3,"Cloudy"
401628409,2024,10,"regular","2024-11-02T20:15:00.000Z",FALSE,"Mississippi State","SEC","Massachusetts","FBS Independents",3693,"Davis Wade Stadium",78.6,62.6,58,0,0,150,5.6,1020,3,"Cloudy"
401645357,2024,10,"regular","2024-11-01T23:30:00.000Z",FALSE,"Florida Atlantic","American Athletic","South Florida","American Athletic",3715,"FAU Stadium",78.8,69.8,74,0,0,80,13.9,1018,2,"Fair"
401628539,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Penn State","Big Ten","Ohio State","Big Ten",3632,"Beaver Stadium",52.2,30.4,43,0,0,330,3.4,1028,1,"Clear"
401629035,2024,9,"regular","2024-10-26T19:30:00.000Z",FALSE,"UConn","FBS Independents","Rice","American Athletic",3892,"Pratt & Whitney Stadium",61,24.8,25,0,0,320,16.1,1018.4,1,"Clear"
401644753,2024,9,"regular","2024-10-26T19:30:00.000Z",FALSE,"Ball State","Mid-American","Northern Illinois","Mid-American",3919,"Scheumann Stadium",61,29.3,30,0,0,20,10.3,1028.4,1,"Clear"
401635598,2024,9,"regular","2024-10-26T16:00:00.000Z",FALSE,"Virginia","ACC","North Carolina","ACC",3923,"Scott Stadium",70.2,51.3,51,0,0,30,9.3,1023,3,"Cloudy"
401635599,2024,9,"regular","2024-10-26T19:30:00.000Z",FALSE,"Stanford","ACC","Wake Forest","ACC",3940,"Stanford Stadium",67.8,46.2,46,0,0,324,5.8,1019,3,"Cloudy"
401635596,2024,9,"regular","2024-10-26T23:00:00.000Z",FALSE,"Miami","ACC","Florida State","ACC",3948,"Hard Rock Stadium",80.1,66.7,64,0,0,70,11.4,1020.9,3,"Cloudy"
401644758,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Eastern Michigan","Mid-American","Toledo","Mid-American",3912,"Rynearson Stadium",51.3,33.3,50,0,0,0,0,1030.7,3,"Cloudy"
401628533,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Illinois","Big Ten","Minnesota","Big Ten",3832,"Memorial Stadium (Champaign, IL)",55.9,42.3,60,0,0,130,7,1029.1,2,"Fair"
401628535,2024,10,"regular","2024-11-02T23:30:00.000Z",FALSE,"Iowa","Big Ten","Wisconsin","Big Ten",3793,"Kinnick Stadium",55.8,36.9,49,0,0,110,7,1023,3,"Cloudy"
401628537,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Nebraska","Big Ten","UCLA","Big Ten",3834,"Memorial Stadium (Lincoln, NE)",58.1,50.2,75,0.146,0,100,8.1,1016.9,9,"Heavy Rain"
401628410,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Oklahoma","SEC","Maine","CAA",3835,"Memorial Stadium (Norman, OK)",66.2,62.6,88,0,0,120,14.9,1017,3,"Cloudy"
401628534,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Michigan State","Big Ten","Indiana","Big Ten",3936,"Spartan Stadium",54,30.7,41,0,0,220,3.4,1029.7,2,"Fair"
401635600,2024,10,"regular","2024-11-02T23:30:00.000Z",FALSE,"Clemson","ACC","Louisville","ACC",3836,"Memorial Stadium (Clemson, SC)",69.8,63.7,81,0,0,0,0,1023.3,2,"Fair"
401643746,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Army","American Athletic","Air Force","Mountain West",3841,"Michie Stadium",55.9,34.3,44,0,0,360,3.4,1026,3,"Cloudy"
401636913,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Houston","Big 12","Kansas State","Big 12",4728,"TDECU Stadium",77.7,74.3,89,0.102,0,110,8.1,1015,5,"Fog"
401628412,2024,10,"regular","2024-11-02T23:45:00.000Z",FALSE,"Tennessee","SEC","Kentucky","SEC",3853,"Neyland Stadium",60.6,58.8,94,0,0,110,3.4,1024,1,"Clear"
401645360,2024,10,"regular","2024-11-02T20:00:00.000Z",FALSE,"Rice","American Athletic","Navy","American Athletic",3895,"Rice Stadium",77.7,74.3,89,0.102,0,110,8.1,1015,5,"Fog"
401628538,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Purdue","Big Ten","Northwestern","Big Ten",3907,"Ross-Ade Stadium",53.8,37.9,55,0,0,140,7,1029.8,1,"Clear"
401628411,2024,10,"regular","2024-11-02T23:30:00.000Z",FALSE,"South Carolina","SEC","Texas A&M","SEC",3994,"Williams-Brice Stadium",72,59.2,64,0.008,0,80,5.8,1023.6,7,"Light Rain"
401643748,2024,10,"regular","2024-11-03T00:00:00.000Z",FALSE,"Nevada","Mountain West","Colorado State","Mountain West",3816,"Mackay Stadium",47.5,27.7,46,0,0,260,13.7,1012,3,"Cloudy"
401636912,2024,10,"regular","2024-11-03T00:00:00.000Z",FALSE,"Baylor","Big 12","TCU","Big 12",4727,"McLane Stadium",75.7,68.7,79,0.024,0,140,19.9,1013,17,"Rain Shower"
401643823,2024,10,"regular","2024-11-02T23:30:00.000Z",FALSE,"South Alabama","Sun Belt","Georgia Southern","Sun Belt",6526,"Hancock Whitney Stadium",70.7,61.7,73,0,0,0,0,1019.8,2,"Fair"
401643822,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Marshall","Sun Belt","UL Monroe","Sun Belt",3775,"Joan C. Edwards Stadium",66,33.8,30,0,0,100,5.8,1026.3,1,"Clear"
401628407,2024,10,"regular","2024-11-02T16:45:00.000Z",FALSE,"Auburn","SEC","Vanderbilt","SEC",3785,"Jordan-Hare Stadium",78.4,64.4,62,0,0,90,5.8,1022.6,3,"Cloudy"
401628408,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Georgia","SEC","Florida","SEC",3712,"EverBank Stadium",79,68,69,0.008,0,60,12.7,1020.2,17,"Rain Shower"
401628406,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Arkansas","SEC","Ole Miss","SEC",3887,"Razorback Stadium",66.7,61,84,0,0,130,5.8,1021.1,3,"Cloudy"
401643821,2024,10,"regular","2024-11-02T18:30:00.000Z",FALSE,"App State","Sun Belt","Old Dominion","Sun Belt",3792,"Kidd Brewer Stadium",65.5,50.7,59,0,0,140,5.8,1020,3,"Cloudy"
401643750,2024,10,"regular","2024-11-02T20:00:00.000Z",FALSE,"New Mexico","Mountain West","Wyoming","Mountain West",3971,"University Stadium (NM)",68.9,22.5,17,0,0,170,8.1,1007.1,2,"Fair"
401643824,2024,10,"regular","2024-11-02T20:00:00.000Z",FALSE,"Troy","Sun Belt","Coastal Carolina","Sun Belt",3975,"Veterans Memorial Stadium (AL)",82.6,59.7,46,0,0,84,5.8,1020.3,3,"Cloudy"
401635627,2024,10,"regular","2024-11-03T00:00:00.000Z",FALSE,"SMU","ACC","Pittsburgh","ACC",3735,"Gerald J. Ford Stadium",75,68,79,0.024,0,130,11.8,1013,17,"Rain Shower"
401635602,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Florida State","ACC","North Carolina","ACC",3697,"Doak Campbell Stadium",86,61,43,0,0,110,9.2,1019.2,3,"Cloudy"
401628540,2024,10,"regular","2024-11-02T23:30:00.000Z",FALSE,"Washington","Big Ten","USC","Big Ten",3765,"Husky Stadium",53.1,43.9,71,0,0,190,8.1,1010.2,3,"Cloudy"
401644757,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Akron","Mid-American","Buffalo","Mid-American",3768,"InfoCision Stadium",53.1,36,52,0,0,0,0,1029.5,3,"Cloudy"
401645358,2024,10,"regular","2024-11-02T18:30:00.000Z",FALSE,"UAB","American Athletic","Tulsa","American Athletic",7221,"Protective Stadium",81,64.9,58,0,0,72,3.7,1023,3,"Cloudy"
401636914,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"Iowa State","Big 12","Texas Tech","Big 12",3772,"Jack Trice Stadium",57.2,43,59,0,0,110,6.9,1020.7,3,"Cloudy"
401643825,2024,11,"regular","2024-11-08T01:00:00.000Z",FALSE,"Coastal Carolina","Sun Belt","App State","Sun Belt",3654,"Brooks Stadium (SC)",69.8,69.8,100,0,0,90,3.8,1020,3,"Cloudy"
401644688,2024,11,"regular","2024-11-06T01:00:00.000Z",FALSE,"Ball State","Mid-American","Miami (OH)","Mid-American",3919,"Scheumann Stadium",66,62.1,87,0.047,0,200,11.4,1010.1,9,"Heavy Rain"
401643827,2024,11,"regular","2024-11-09T22:00:00.000Z",FALSE,"Louisiana","Sun Belt","Arkansas State","Sun Belt",3666,"Cajun Field",80.2,72,76,0.075,0,143,5.8,1012.6,9,"Heavy Rain"
401635609,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"Georgia Tech","ACC","Miami","ACC",721,"Bobby Dodd Stadium",71.2,58.5,64,0,0,90,10.6,1021,3,"Cloudy"
401641026,2024,10,"regular","2024-11-02T19:30:00.000Z",FALSE,"UTEP","Conference USA","Middle Tennessee","Conference USA",3946,"Sun Bowl",80.2,26.8,14,0,0,240,12.7,1005.5,2,"Fair"
401635601,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"Miami","ACC","Duke","ACC",3948,"Hard Rock Stadium",84.9,70.2,63,0.012,0,90,10.3,1018,17,"Rain Shower"
401628542,2024,11,"regular","2024-11-09T02:00:00.000Z",FALSE,"UCLA","Big Ten","Iowa","Big Ten",1056,"Rose Bowl",60.8,21.7,22,0,0,0,0,1016.1,1,"Clear"
401635606,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"Boston College","ACC","Syracuse","ACC",3615,"Alumni Stadium (Chestnut Hill, MA)",50.7,17.1,26,0,0,310,15,1022.8,2,"Fair"
401636919,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"Kansas","Big 12","Iowa State","Big 12",3622,"GEHA Field at Arrowhead Stadium",62.2,43.3,50,0,0,170,11.8,1011,1,"Clear"
401634773,2024,11,"regular","2024-11-09T01:00:00.000Z",FALSE,"Wake Forest","ACC","California","ACC",3630,"Allegacy Federal Credit Union Stadium",66.2,48,52,0,0,340,10.3,1019.3,3,"Cloudy"
401641036,2024,11,"regular","2024-11-09T23:00:00.000Z",FALSE,"New Mexico State","Conference USA","Western Kentucky","Conference USA",3601,"Aggie Memorial Stadium",62.2,15.8,16,0,0,0,0,1018,1,"Clear"
401644760,2024,11,"regular","2024-11-06T00:30:00.000Z",FALSE,"Central Michigan","Mid-American","Bowling Green","Mid-American",3786,"Kelly/Shorts Stadium",66.4,60.8,82,0.016,0,170,10.3,1004,8,"Rain"
401643826,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"James Madison","Sun Belt","Georgia State","Sun Belt",3651,"Bridgeforth Stadium",54.9,35.4,48,0,0,314,3.1,1027,3,"Cloudy"
401636920,2024,11,"regular","2024-11-10T00:00:00.000Z",FALSE,"TCU","Big 12","Oklahoma State","Big 12",3616,"Amon G. Carter Stadium",64.4,42.6,45,0,0,120,5.8,1013.8,1,"Clear"
401628543,2024,11,"regular","2024-11-10T00:00:00.000Z",FALSE,"Oregon","Big Ten","Maryland","Big Ten",3626,"Autzen Stadium",55.8,43.7,64,0,0,260,4.7,1015.1,3,"Cloudy"
401628546,2024,11,"regular","2024-11-10T01:00:00.000Z",FALSE,"Penn State","Big Ten","Washington","Big Ten",3632,"Beaver Stadium",41.4,23.2,48,0,0,139,5.6,1028,3,"Cloudy"
401643752,2024,11,"regular","2024-11-10T01:00:00.000Z",FALSE,"Boise State","Mountain West","Nevada","Mountain West",3653,"Albertsons Stadium",45.1,29.1,53,0,0,270,4.3,1016,1,"Clear"
401644762,2024,11,"regular","2024-11-07T00:00:00.000Z",FALSE,"Western Michigan","Mid-American","Northern Illinois","Mid-American",3980,"Waldo Stadium",51.3,46.2,83,0,0,280,7,1021.5,3,"Cloudy"
401635516,2024,10,"regular","2024-11-02T16:00:00.000Z",FALSE,"NC State","ACC","Stanford","ACC",3670,"Carter-Finley Stadium",70,47.7,45,0,0,50,9.3,1026,4,"Overcast"
401636918,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"Cincinnati","Big 12","West Virginia","Big 12",3854,"Nippert Stadium",59.9,41.2,50,0,0,110,7,1023.5,3,"Cloudy"
401628545,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"Ohio State","Big Ten","Purdue","Big Ten",3861,"Ohio Stadium",59.7,29.1,31,0,0,90,12.4,1025,3,"Cloudy"
401645363,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"South Florida","American Athletic","Navy","American Athletic",3886,"Raymond James Stadium",86,66.9,53,0,0,120,8.1,1016,3,"Cloudy"
401643755,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"Oregon State","Pac-12","San José State","Mountain West",3893,"Reser Stadium",57.4,48,71,0,0,108,2.2,1014.4,3,"Cloudy"
401628417,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"Texas","SEC","Florida","SEC",3910,"DKR-Texas Memorial Stadium",73.6,37.6,27,0,0,358,3.4,1016,2,"Fair"
401643751,2024,11,"regular","2024-11-10T02:45:00.000Z",FALSE,"Air Force","Mountain West","Fresno State","Mountain West",3713,"Falcon Stadium",27.3,24.3,88,0,0,10,5.8,1016.5,1,"Clear"
401643756,2024,11,"regular","2024-11-10T03:30:00.000Z",FALSE,"Washington State","Pac-12","Utah State","Mountain West",3820,"Gesa Field",44.1,36,73,0.004,0,0,0,1016.9,7,"Light Rain"
401628415,2024,11,"regular","2024-11-10T00:45:00.000Z",FALSE,"Missouri","SEC","Oklahoma","SEC",3838,"Memorial Stadium",54.3,54.3,100,0,0,140,5.6,1014,5,"Fog"
401640995,2024,11,"regular","2024-11-09T18:00:00.000Z",FALSE,"Middle Tennessee","Conference USA","Liberty","Conference USA",3725,"Johnny ""Red"" Floyd Stadium",68,57,68,0,0,218,4.9,1019,3,"Cloudy"
401636921,2024,11,"regular","2024-11-09T21:00:00.000Z",FALSE,"Texas Tech","Big 12","Colorado","Big 12",3784,"Jones AT&T Stadium",64.6,34.9,33,0,0,240,16.2,1014,2,"Fair"
401641021,2024,11,"regular","2024-11-09T21:00:00.000Z",FALSE,"UTEP","Conference USA","Kennesaw State","Conference USA",3946,"Sun Bowl",65.1,17.8,16,0,0,270,9.2,1013.5,1,"Clear"
401628416,2024,11,"regular","2024-11-10T00:00:00.000Z",FALSE,"Tennessee","SEC","Mississippi State","SEC",3853,"Neyland Stadium",62.4,55,77,0,0,0,0,1021,3,"Cloudy"
401636917,2024,11,"regular","2024-11-10T00:00:00.000Z",FALSE,"Arizona State","Big 12","UCF","Big 12",3947,"Mountain America Stadium",72.9,13.3,10,0,0,300,7,1012.6,2,"Fair"
401635607,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"Virginia Tech","ACC","Clemson","ACC",3799,"Lane Stadium",59.2,35.4,41,0,0,80,6.8,1027,3,"Cloudy"
401645362,2024,11,"regular","2024-11-09T02:00:00.000Z",FALSE,"Memphis","American Athletic","Rice","American Athletic",3805,"Simmons Bank Liberty Stadium",62.2,57.9,84,0,0,80,10.3,1019.1,4,"Overcast"
401643829,2024,11,"regular","2024-11-09T20:00:00.000Z",FALSE,"Southern Miss","Sun Belt","Marshall","Sun Belt",3815,"M. M. Roberts Stadium",85.8,64.9,50,0,0,150,10.3,1014.5,3,"Cloudy"
401643828,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"UL Monroe","Sun Belt","Texas State","Sun Belt",3817,"Malone Stadium",70,66.9,90,0.122,0,90,5.8,1016.1,9,"Heavy Rain"
401629045,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"North Texas","American Athletic","Army","American Athletic",3825,"DATCU Stadium",71.1,38.8,31,0,0,286,4.7,1013.6,1,"Clear"
401628541,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"Indiana","Big Ten","Michigan","Big Ten",3830,"Memorial Stadium (Bloomington, IN)",62.4,39.7,43,0,0,110,7,1020.2,3,"Cloudy"
401628418,2024,11,"regular","2024-11-09T21:15:00.000Z",FALSE,"Vanderbilt","SEC","South Carolina","SEC",3973,"FirstBank Stadium",58.8,57,94,0,0,129,6.3,1018,3,"Cloudy"
401628414,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"Ole Miss","SEC","Georgia","SEC",3974,"Vaught-Hemingway Stadium",66,66,100,0.067,0,140,10.6,1015.8,5,"Fog"
401628544,2024,11,"regular","2024-11-09T17:00:00.000Z",FALSE,"Rutgers","Big Ten","Minnesota","Big Ten",6577,"SHI Stadium",54.3,17.2,23,0,0,320,8.1,1027,1,"Clear"
401629037,2024,11,"regular","2024-11-09T19:30:00.000Z",FALSE,"UAB","American Athletic","UConn","FBS Independents",7221,"Protective Stadium",76.1,72.3,88,0,0,0,0,1018.1,4,"Overcast"
401643754,2024,11,"regular","2024-11-09T03:30:00.000Z",FALSE,"San Diego State","Mountain West","New Mexico","Mountain West",7311,"Snapdragon Stadium",55.2,39.2,55,0,0,0,0,1017.8,1,"Clear"
401641004,2024,11,"regular","2024-11-09T21:30:00.000Z",FALSE,"Louisiana Tech","Conference USA","Jacksonville State","Conference USA",3776,"Joe Aillet Stadium",70,70,100,0,0,120,3.7,1014,3,"Cloudy"
401635610,2024,11,"regular","2024-11-10T01:00:00.000Z",FALSE,"Pittsburgh","ACC","Virginia","ACC",3752,"Acrisure Stadium",51.8,23,32,0,0,100,4.3,1024,4,"Overcast"
401644763,2024,12,"regular","2024-11-13T00:00:00.000Z",FALSE,"Buffalo","Mid-American","Ball State","Mid-American",3965,"UB Stadium",37.6,28.8,70,0,0,0,0,1030.7,2,"Fair"
401644766,2024,12,"regular","2024-11-14T00:00:00.000Z",FALSE,"Northern Illinois","Mid-American","Akron","Mid-American",3764,"Huskie Stadium",46.6,44.6,93,0,0,130,11.8,1014,3,"Cloudy"
401643830,2024,12,"regular","2024-11-16T21:00:00.000Z",FALSE,"Georgia Southern","Sun Belt","Troy","Sun Belt",3608,"Allen E. Paulson Stadium",66.2,53.2,63,0,0,354,2.9,1018,1,"Clear"
401636922,2024,11,"regular","2024-11-10T03:15:00.000Z",FALSE,"Utah","Big 12","BYU","Big 12",587,"Rice-Eccles Stadium",40.6,27.3,59,0,0,170,3.4,1019,2,"Fair"
401644767,2024,12,"regular","2024-11-14T00:00:00.000Z",FALSE,"Ohio","Mid-American","Eastern Michigan","Mid-American",3876,"Peden Stadium",48,35.6,62,0,0,0,0,1019,3,"Cloudy"
401644689,2024,12,"regular","2024-11-14T00:00:00.000Z",FALSE,"Miami (OH)","Mid-American","Kent State","Mid-American",3996,"Yager Stadium",57.9,42.8,57,0,0,150,8.1,1018,3,"Cloudy"
401643753,2024,11,"regular","2024-11-10T02:00:00.000Z",FALSE,"Hawai'i","Mountain West","UNLV","Mountain West",7220,"Clarence T.C. Ching Athletics Complex",77.7,68.4,73,0,0,65,22.8,1017.6,3,"Cloudy"
401645365,2024,12,"regular","2024-11-15T00:30:00.000Z",FALSE,"Tulsa","American Athletic","East Carolina","American Athletic",3674,"Chapman Stadium",51.4,34.3,52,0,0,120,5.6,1018,1,"Clear"
401644764,2024,12,"regular","2024-11-13T00:00:00.000Z",FALSE,"Bowling Green","Mid-American","Western Michigan","Mid-American",3700,"Doyt L. Perry Stadium",42.6,31.6,65,0,0,70,5.6,1029,1,"Clear"
401644765,2024,12,"regular","2024-11-13T00:00:00.000Z",FALSE,"Toledo","Mid-American","Central Michigan","Mid-American",3739,"Glass Bowl",37.8,29.5,72,0,0,30,3.7,1028,1,"Clear"
401645364,2024,11,"regular","2024-11-09T21:00:00.000Z",FALSE,"Tulane","American Athletic","Temple","American Athletic",4729,"Yulman Stadium",80.8,70.5,71,0,0,112,18.1,1012.8,3,"Cloudy"
401628549,2024,12,"regular","2024-11-16T21:00:00.000Z",FALSE,"USC","Big Ten","Nebraska","Big Ten",477,"Los Angeles Memorial Coliseum",67.3,22.3,18,0,0,227,9.8,1012.3,1,"Clear"
401635608,2024,11,"regular","2024-11-09T20:30:00.000Z",FALSE,"NC State","ACC","Duke","ACC",3670,"Carter-Finley Stadium",61,37.8,42,0,0,50,9.3,1026,3,"Cloudy"
401628984,2024,11,"regular","2024-11-10T00:30:00.000Z",FALSE,"Notre Dame","FBS Independents","Florida State","ACC",3855,"Notre Dame Stadium",50.2,37.2,61,0,0,130,13.7,1020,3,"Cloudy"
401644761,2024,11,"regular","2024-11-07T00:00:00.000Z",FALSE,"Kent State","Mid-American","Ohio","Mid-American",3696,"Dix Stadium",54.1,51.8,92,0,0,352,4.7,1019,2,"Fair"
401645361,2024,11,"regular","2024-11-08T01:00:00.000Z",FALSE,"East Carolina","American Athletic","Florida Atlantic","American Athletic",3699,"Dowdy-Ficklen Stadium",69.6,69.6,100,0,0,220,5.8,1019,1,"Clear"
401628551,2024,12,"regular","2024-11-17T00:30:00.000Z",FALSE,"Wisconsin","Big Ten","Oregon","Big Ten",347,"Camp Randall Stadium",47.5,41.4,79,0,0,160,15,1014,3,"Cloudy"
401628413,2024,11,"regular","2024-11-10T00:30:00.000Z",FALSE,"LSU","SEC","Alabama","SEC",3958,"Tiger Stadium (LA)",77.2,72.3,85,0,0,120,10.6,1015,3,"Cloudy"
401645366,2024,12,"regular","2024-11-16T01:00:00.000Z",TRUE,"UTSA","American Athletic","North Texas","American Athletic",3604,"Alamodome",62.6,39.7,43,0,0,120,5.8,1013.3,1,"Clear"
401645370,2024,12,"regular","2024-11-16T17:00:00.000Z",FALSE,"Navy","American Athletic","Tulane","American Athletic",3852,"Navy-Marine Corps Memorial Stadium",60.1,40.8,49,0,0,320,15,1015.2,1,"Clear"
401636925,2024,12,"regular","2024-11-16T17:00:00.000Z",FALSE,"Colorado","Big 12","Utah","Big 12",3726,"Folsom Field",53.4,12.2,19,0,0,270,17.4,1006,1,"Clear"
401635580,2024,12,"regular","2024-11-16T20:30:00.000Z",FALSE,"SMU","ACC","Boston College","ACC",3735,"Gerald J. Ford Stadium",73.8,55.6,53,0,0,130,12.7,1009.5,3,"Cloudy"
401635517,2024,12,"regular","2024-11-16T20:30:00.000Z",FALSE,"Stanford","ACC","Louisville","ACC",3940,"Stanford Stadium",58.8,29.7,33,0,0,340,7,1018,3,"Cloudy"
401628420,2024,12,"regular","2024-11-16T20:30:00.000Z",FALSE,"Florida","SEC","LSU","SEC",3634,"Ben Hill Griffin Stadium",73,55.9,55,0,0,90,4.7,1017.7,1,"Clear"
401628425,2024,12,"regular","2024-11-16T19:00:00.000Z",FALSE,"Alabama","SEC","Mercer","Southern",3657,"Bryant-Denny Stadium",69.6,49.6,49,0,0,223,1.8,1018,2,"Fair"
401640986,2024,12,"regular","2024-11-16T19:00:00.000Z",FALSE,"Jacksonville State","Conference USA","Florida International","Conference USA",3662,"AmFirst Stadium",69.6,41.5,36,0,0,230,4.3,1018,1,"Clear"
401628548,2024,12,"regular","2024-11-16T23:00:00.000Z",FALSE,"Maryland","Big Ten","Rutgers","Big Ten",3665,"SECU Stadium",53.4,37.6,55,0,0,330,5.6,1019,1,"Clear"
401643832,2024,12,"regular","2024-11-16T18:00:00.000Z",FALSE,"Marshall","Sun Belt","Coastal Carolina","Sun Belt",3775,"Joan C. Edwards Stadium",56.1,41.2,57,0,0,0,0,1021.6,3,"Cloudy"
401628426,2024,12,"regular","2024-11-16T17:45:00.000Z",FALSE,"Auburn","SEC","UL Monroe","Sun Belt",3785,"Jordan-Hare Stadium",69.4,51.6,53,0,0,214,5.8,1018,1,"Clear"
401641013,2024,12,"regular","2024-11-16T17:00:00.000Z",FALSE,"Western Kentucky","Conference USA","Louisiana Tech","Conference USA",3796,"Houchens Industries-L.T. Smith Stadium",62.2,46.4,56,0,0,97,7.6,1020.1,1,"Clear"
401645369,2024,12,"regular","2024-11-16T19:00:00.000Z",FALSE,"Temple","American Athletic","Florida Atlantic","American Athletic",3806,"Lincoln Financial Field",60.8,37.6,42,0,0,320,23,1014,2,"Fair"
401635581,2024,12,"regular","2024-11-16T20:00:00.000Z",FALSE,"California","ACC","Syracuse","ACC",3831,"California Memorial Stadium",58.6,30.9,35,0,0,270,8.1,1018.8,2,"Fair"
401628547,2024,12,"regular","2024-11-16T19:30:00.000Z",FALSE,"Illinois","Big Ten","Michigan State","Big Ten",3832,"Memorial Stadium (Champaign, IL)",51.1,42.1,71,0,0,150,13.9,1017.4,1,"Clear"
401628419,2024,12,"regular","2024-11-16T17:00:00.000Z",FALSE,"Arkansas","SEC","Texas","SEC",3887,"Razorback Stadium",63.9,45.1,50,0,0,169,7,1014.1,3,"Cloudy"
401643760,2024,12,"regular","2024-11-16T20:00:00.000Z",FALSE,"Utah State","Mountain West","Hawai'i","Mountain West",3905,"Maverik Stadium",36.5,32.7,86,0,0,358,5.6,1014,3,"Cloudy"
